# `Flank`: The 5' or 3' sequence of IS mapped to MDS42; `Clustered_Locus`: The ID of the locus where the IS is mapped to identify flanking sequences that are inserted to identical locus with only < 20 bp gap; `matched_row.XX`: Matched position is found in XX generation. IF NA, no match is found.
Line,Gen,IS_ID,IS_strand,Flank,Pos,Clustered_Locus,New,Simple,matched_row.prev,matched_row.facs
L05-4,MA20,17,FALSE,r,2333703,15,New,Simple,1271,NA
L05-4,MA20,17,FALSE,f,2333690,15,New,Simple,1271,NA
L05-4,MA20,18,TRUE,f,2560129,28,New,Complex,1270,2545
L05-4,MA20,18,TRUE,r,2578643,27,New,Complex,NA,NA
L05-4,MA20,19,TRUE,f,2932937,20,New,Complex,1268,NA
L05-4,MA20,19,TRUE,r,2933585,34,New,Complex,1267,NA
L05-4,MA20,20,TRUE,f,3012357,25,New,Complex,1266,2547
L05-4,MA20,20,TRUE,r,3042432,17,New,Complex,NA,NA
L05-4,MA20,21,FALSE,r,3124686,12,New,Complex,NA,NA
L05-4,MA20,21,TRUE,f,1910450,11,New,Complex,1281,NA
L05-4,MA20,22,FALSE,f,1902959,32,New,Complex,1280,2540
L05-4,MA20,22,TRUE,r,3153128,22,New,Complex,NA,NA
L05-4,MA20,23,FALSE,r,3210826,19,New,Complex,1262,NA
L05-4,MA20,23,TRUE,f,3242003,14,New,Complex,1263,2549
L05-4,MA20,24,FALSE,f,3211886,13,New,Complex,NA,NA
L05-4,MA20,24,TRUE,r,3252692,18,New,Complex,NA,NA
L05-4,MA20,25,FALSE,r,3382638,33,New,Complex,NA,NA
L05-4,MA20,25,FALSE,f,1902960,32,New,Complex,1280,2540
L05-4,MA20,26,TRUE,f,1910451,11,New,Complex,1281,NA
L05-4,MA20,26,TRUE,r,3386438,23,New,Complex,NA,NA
L05-4,MA20,27,FALSE,r,3509376,16,New,Complex,NA,NA
L05-4,MA20,27,FALSE,f,3512873,9,New,Complex,1304,NA
L05-4,MA20,28,FALSE,r,3789768,6,New,Complex,NA,NA
L05-4,MA20,28,FALSE,f,1902960,32,New,Complex,1280,2540
L05-4,MA20,29,TRUE,f,1910451,11,New,Complex,1281,NA
L05-4,MA20,29,TRUE,r,3817464,21,New,Complex,NA,NA
L06-1,FACS,0,FALSE,r,442866,3,New,Simple,NA,465
L06-1,FACS,0,FALSE,f,442853,3,New,Simple,NA,465
L06-1,FACS,1,FALSE,r,880661,7,New,Complex,NA,467
L06-1,FACS,1,FALSE,f,884266,11,New,Complex,NA,468
L06-1,FACS,2,FALSE,r,1272612,5,Preexisting,Complex,NA,469
L06-1,FACS,2,FALSE,f,1275700,12,Preexisting,Complex,NA,470
L06-1,FACS,3,FALSE,r,1438014,13,New,Complex,NA,471
L06-1,FACS,3,FALSE,f,1438430,10,New,Complex,NA,472
L06-1,FACS,4,FALSE,r,1654820,4,New,Simple,NA,473
L06-1,FACS,4,FALSE,f,1654807,4,New,Simple,NA,473
L06-1,FACS,5,FALSE,r,2301624,2,New,Simple,NA,475
L06-1,FACS,5,FALSE,f,2301611,2,New,Simple,NA,475
L06-1,FACS,6,FALSE,r,3390253,8,New,Simple,NA,477
L06-1,FACS,6,FALSE,f,3390241,8,New,Simple,NA,477
L06-1,FACS,7,FALSE,r,3490615,1,New,Simple,NA,479
L06-1,FACS,7,FALSE,f,3490602,1,New,Simple,NA,479
L06-1,FACS,8,FALSE,r,3506504,0,New,Simple,NA,481
L06-1,FACS,8,FALSE,f,3506491,0,New,Simple,NA,481
L06-1,FACS,9,FALSE,r,3704727,9,New,Complex,NA,483
L06-1,FACS,9,FALSE,f,3730287,6,New,Complex,NA,484
L06-1,MA08,0,FALSE,r,310069,3,New,Simple,NA,NA
L06-1,MA08,0,FALSE,f,310056,3,New,Simple,NA,NA
L06-1,MA08,1,FALSE,r,411469,13,New,Complex,NA,NA
L06-1,MA08,1,TRUE,f,423143,9,New,Complex,NA,NA
L06-1,MA08,2,FALSE,f,411559,26,New,Complex,NA,NA
L06-1,MA08,2,TRUE,r,423131,9,New,Complex,NA,NA
L06-1,MA08,3,FALSE,r,442866,8,New,Simple,1305,1509
L06-1,MA08,3,FALSE,f,442853,8,New,Simple,1305,1509
L06-1,MA08,4,TRUE,f,501667,17,New,Complex,NA,NA
L06-1,MA08,4,FALSE,r,880660,15,New,Complex,1307,1511
L06-1,MA08,5,FALSE,f,772346,11,New,Simple,NA,NA
L06-1,MA08,5,FALSE,r,772358,11,New,Simple,NA,NA
L06-1,MA08,6,TRUE,r,502095,24,New,Complex,NA,NA
L06-1,MA08,6,FALSE,f,884266,22,New,Complex,1308,1512
L06-1,MA08,7,FALSE,r,1272612,23,Preexisting,Complex,1309,1513
L06-1,MA08,7,FALSE,f,1275700,18,Preexisting,Complex,1310,1514
L06-1,MA08,8,FALSE,r,1438014,25,New,Complex,1311,1515
L06-1,MA08,8,FALSE,f,1438430,14,New,Complex,1312,1516
L06-1,MA08,9,FALSE,r,1654820,7,New,Simple,1313,1517
L06-1,MA08,9,FALSE,f,1654807,7,New,Simple,1313,1517
L06-1,MA08,10,FALSE,r,2301624,4,New,Simple,1315,1519
L06-1,MA08,10,FALSE,f,2301611,4,New,Simple,1315,1519
L06-1,MA08,11,TRUE,f,2418776,0,New,Complex,NA,NA
L06-1,MA08,11,FALSE,r,3035174,21,New,Complex,NA,NA
L06-1,MA08,12,FALSE,f,2673689,2,New,Simple,NA,NA
L06-1,MA08,12,FALSE,r,2673702,2,New,Simple,NA,NA
L06-1,MA08,13,FALSE,f,2509059,5,New,Simple,NA,NA
L06-1,MA08,13,FALSE,r,2509072,5,New,Simple,NA,NA
L06-1,MA08,14,FALSE,f,2418762,0,New,Complex,NA,NA
L06-1,MA08,14,TRUE,r,3040806,12,New,Complex,NA,NA
L06-1,MA08,15,FALSE,r,3390253,6,New,Simple,1317,1521
L06-1,MA08,15,FALSE,f,3390241,6,New,Simple,1317,1521
L06-1,MA08,16,FALSE,r,3490615,1,New,Simple,1319,1523
L06-1,MA08,16,FALSE,f,3490602,1,New,Simple,1319,1523
L06-1,MA08,17,FALSE,r,3506504,20,New,Complex,1321,1525
L06-1,MA08,17,FALSE,f,3512367,10,New,Complex,NA,NA
L06-1,MA08,18,FALSE,r,3704727,16,New,Complex,1323,1527
L06-1,MA08,18,FALSE,f,3730287,19,New,Complex,1324,1528
L06-1,MA20,0,FALSE,r,307958,33,New,Complex,NA,NA
L06-1,MA20,0,FALSE,f,310056,32,New,Complex,1325,NA
L06-1,MA20,1,TRUE,f,350535,1,New,Complex,NA,NA
L06-1,MA20,1,FALSE,r,411468,26,New,Complex,1327,NA
L06-1,MA20,2,FALSE,f,350521,1,New,Complex,NA,NA
L06-1,MA20,2,TRUE,r,426441,27,New,Complex,NA,NA
L06-1,MA20,3,FALSE,r,442866,12,New,Simple,1331,2553
L06-1,MA20,3,FALSE,f,442853,12,New,Simple,1331,2553
L06-1,MA20,4,TRUE,f,501667,31,New,Complex,1333,NA
L06-1,MA20,4,FALSE,r,880660,22,New,Complex,1334,2555
L06-1,MA20,5,FALSE,f,848981,34,New,Complex,NA,NA
L06-1,MA20,5,FALSE,r,848195,15,New,Complex,NA,NA
L06-1,MA20,6,FALSE,f,773136,35,New,Complex,NA,NA
L06-1,MA20,6,FALSE,r,772359,24,New,Complex,1335,NA
L06-1,MA20,7,TRUE,r,502095,37,New,Complex,1337,NA
L06-1,MA20,7,FALSE,f,884266,30,New,Complex,1338,2556
L06-1,MA20,8,TRUE,f,1146434,8,New,Simple,NA,NA
L06-1,MA20,8,TRUE,r,1146421,8,New,Simple,NA,NA
L06-1,MA20,9,FALSE,r,1272612,7,Preexisting,Complex,1339,2557
L06-1,MA20,9,FALSE,f,1275700,13,Preexisting,Complex,1340,2558
L06-1,MA20,10,FALSE,r,1438014,38,New,Complex,1341,2559
L06-1,MA20,10,FALSE,f,1438430,19,New,Complex,1342,2560
L06-1,MA20,11,TRUE,f,1475028,9,New,Simple,NA,NA
L06-1,MA20,11,TRUE,r,1475015,9,New,Simple,NA,NA
L06-1,MA20,12,FALSE,r,1654820,6,New,Simple,1343,2561
L06-1,MA20,12,FALSE,f,1654807,6,New,Simple,1343,2561
L06-1,MA20,13,TRUE,f,2263494,4,New,Simple,NA,NA
L06-1,MA20,13,TRUE,r,2263481,4,New,Simple,NA,NA
L06-1,MA20,14,FALSE,r,2301623,25,New,Simple,1345,2563
L06-1,MA20,14,FALSE,f,2301611,25,New,Simple,1345,2563
L06-1,MA20,15,TRUE,f,2418776,11,New,Complex,1347,NA
L06-1,MA20,15,FALSE,r,3035174,29,New,Complex,1348,NA
L06-1,MA20,16,FALSE,f,2673689,5,New,Simple,1349,NA
L06-1,MA20,16,FALSE,r,2673702,5,New,Simple,1349,NA
L06-1,MA20,17,FALSE,f,2509059,0,New,Complex,1351,NA
L06-1,MA20,17,FALSE,r,3389747,36,New,Complex,NA,NA
L06-1,MA20,18,TRUE,r,3291731,3,New,Simple,NA,NA
L06-1,MA20,18,TRUE,f,3291744,3,New,Simple,NA,NA
L06-1,MA20,19,FALSE,f,3198809,14,New,Simple,NA,NA
L06-1,MA20,19,FALSE,r,3198821,14,New,Simple,NA,NA
L06-1,MA20,20,TRUE,r,3040805,21,New,Complex,1354,NA
L06-1,MA20,20,FALSE,f,2418763,11,New,Complex,1347,NA
L06-1,MA20,21,TRUE,f,2439012,16,New,Complex,NA,NA
L06-1,MA20,21,TRUE,r,2440023,17,New,Complex,NA,NA
L06-1,MA20,22,FALSE,r,2509073,0,New,Complex,1351,NA
L06-1,MA20,22,FALSE,f,3390241,20,New,Complex,1355,2565
L06-1,MA20,23,FALSE,r,3490615,2,New,Simple,1357,2567
L06-1,MA20,23,FALSE,f,3490602,2,New,Simple,1357,2567
L06-1,MA20,24,FALSE,r,3506504,28,New,Complex,1359,2569
L06-1,MA20,24,FALSE,f,3512367,10,New,Complex,1360,NA
L06-1,MA20,25,FALSE,r,3704727,23,New,Complex,1361,2571
L06-1,MA20,25,FALSE,f,3730287,18,New,Complex,1362,2572
L06-2,FACS,0,FALSE,r,442866,3,New,Simple,NA,485
L06-2,FACS,0,FALSE,f,442853,3,New,Simple,NA,485
L06-2,FACS,1,FALSE,r,880661,7,New,Complex,NA,487
L06-2,FACS,1,FALSE,f,884266,11,New,Complex,NA,488
L06-2,FACS,2,FALSE,r,1272612,5,Preexisting,Complex,NA,489
L06-2,FACS,2,FALSE,f,1275700,12,Preexisting,Complex,NA,490
L06-2,FACS,3,FALSE,r,1438014,13,New,Complex,NA,491
L06-2,FACS,3,FALSE,f,1438430,10,New,Complex,NA,492
L06-2,FACS,4,FALSE,r,1654820,4,New,Simple,NA,493
L06-2,FACS,4,FALSE,f,1654807,4,New,Simple,NA,493
L06-2,FACS,5,FALSE,r,2301624,2,New,Simple,NA,495
L06-2,FACS,5,FALSE,f,2301611,2,New,Simple,NA,495
L06-2,FACS,6,FALSE,r,3390253,8,New,Simple,NA,497
L06-2,FACS,6,FALSE,f,3390241,8,New,Simple,NA,497
L06-2,FACS,7,FALSE,r,3490615,1,New,Simple,NA,499
L06-2,FACS,7,FALSE,f,3490602,1,New,Simple,NA,499
L06-2,FACS,8,FALSE,r,3506504,0,New,Simple,NA,501
L06-2,FACS,8,FALSE,f,3506491,0,New,Simple,NA,501
L06-2,FACS,9,FALSE,r,3704727,9,New,Complex,NA,503
L06-2,FACS,9,FALSE,f,3730287,6,New,Complex,NA,504
L06-2,MA08,0,TRUE,f,76767,24,New,Complex,NA,NA
L06-2,MA08,0,TRUE,r,90732,25,New,Complex,NA,NA
L06-2,MA08,1,FALSE,r,442866,1,New,Simple,1363,1529
L06-2,MA08,1,FALSE,f,442853,1,New,Simple,1363,1529
L06-2,MA08,2,FALSE,r,880661,28,New,Complex,1365,1531
L06-2,MA08,2,FALSE,f,884266,29,New,Complex,1366,1532
L06-2,MA08,3,FALSE,r,1237175,18,New,Simple,NA,NA
L06-2,MA08,3,FALSE,f,1237163,18,New,Simple,NA,NA
L06-2,MA08,4,FALSE,r,1272612,14,Preexisting,Complex,1367,1533
L06-2,MA08,4,FALSE,f,1275700,11,Preexisting,Complex,1368,1534
L06-2,MA08,5,TRUE,f,1290397,7,New,Simple,NA,NA
L06-2,MA08,5,TRUE,r,1290384,7,New,Simple,NA,NA
L06-2,MA08,6,FALSE,r,1438014,34,New,Complex,1369,1535
L06-2,MA08,6,FALSE,f,1438430,31,New,Complex,1370,1536
L06-2,MA08,7,TRUE,f,1643248,26,New,Simple,NA,NA
L06-2,MA08,7,TRUE,r,1643235,26,New,Simple,NA,NA
L06-2,MA08,8,FALSE,r,1654196,32,New,Complex,NA,NA
L06-2,MA08,8,FALSE,f,1654807,35,New,Complex,1371,1537
L06-2,MA08,9,TRUE,f,1878073,36,New,Complex,NA,NA
L06-2,MA08,9,TRUE,r,1878345,23,New,Complex,NA,NA
L06-2,MA08,10,TRUE,f,2080214,13,New,Simple,NA,NA
L06-2,MA08,10,TRUE,r,2080201,13,New,Simple,NA,NA
L06-2,MA08,11,FALSE,r,2301624,15,New,Complex,1373,1539
L06-2,MA08,11,FALSE,f,2304127,20,New,Complex,NA,NA
L06-2,MA08,12,TRUE,f,2437428,10,New,Simple,NA,NA
L06-2,MA08,12,TRUE,r,2437415,10,New,Simple,NA,NA
L06-2,MA08,13,TRUE,f,2584592,12,New,Simple,NA,NA
L06-2,MA08,13,TRUE,r,2584579,12,New,Simple,NA,NA
L06-2,MA08,14,FALSE,r,2996431,6,New,Simple,NA,NA
L06-2,MA08,14,FALSE,f,2996418,6,New,Simple,NA,NA
L06-2,MA08,15,TRUE,f,3127433,3,New,Simple,NA,NA
L06-2,MA08,15,TRUE,r,3127420,3,New,Simple,NA,NA
L06-2,MA08,16,TRUE,f,3233535,27,New,Complex,NA,NA
L06-2,MA08,16,TRUE,r,3242350,33,New,Complex,NA,NA
L06-2,MA08,17,FALSE,r,3390253,8,New,Simple,1375,1541
L06-2,MA08,17,FALSE,f,3390241,8,New,Simple,1375,1541
L06-2,MA08,18,FALSE,r,3490615,5,New,Simple,1377,1543
L06-2,MA08,18,FALSE,f,3490602,5,New,Simple,1377,1543
L06-2,MA08,19,FALSE,r,3506504,17,New,Complex,1379,1545
L06-2,MA08,19,FALSE,f,3506877,22,New,Complex,NA,NA
L06-2,MA08,20,FALSE,r,3531254,4,New,Simple,NA,NA
L06-2,MA08,20,FALSE,f,3531241,4,New,Simple,NA,NA
L06-2,MA08,21,TRUE,f,3575150,2,New,Simple,NA,NA
L06-2,MA08,21,TRUE,r,3575137,2,New,Simple,NA,NA
L06-2,MA08,22,FALSE,r,3704727,21,New,Complex,1381,1547
L06-2,MA08,22,FALSE,f,3730287,19,New,Complex,1382,1548
L06-2,MA08,23,TRUE,f,3765685,9,New,Simple,NA,NA
L06-2,MA08,23,TRUE,r,3765673,9,New,Simple,NA,NA
L06-2,MA08,24,FALSE,r,3945585,0,New,Complex,NA,NA
L06-2,MA08,24,TRUE,f,3953360,16,New,Complex,NA,NA
L06-2,MA08,25,TRUE,r,3945571,0,New,Complex,NA,NA
L06-2,MA08,25,FALSE,f,3953895,30,New,Complex,NA,NA
L06-2,MA20,0,TRUE,f,76767,28,New,Complex,1383,NA
L06-2,MA20,0,TRUE,r,90732,29,New,Complex,1384,NA
L06-2,MA20,1,TRUE,f,161235,19,New,Simple,NA,NA
L06-2,MA20,1,TRUE,r,161223,19,New,Simple,NA,NA
L06-2,MA20,2,FALSE,r,442866,1,New,Simple,1385,2573
L06-2,MA20,2,FALSE,f,442853,1,New,Simple,1385,2573
L06-2,MA20,3,FALSE,r,874303,27,New,Complex,NA,NA
L06-2,MA20,3,FALSE,f,884266,31,New,Complex,1388,2576
L06-2,MA20,4,FALSE,r,1216674,30,New,Complex,NA,NA
L06-2,MA20,4,FALSE,f,1275700,13,Preexisting,Complex,1392,2578
L06-2,MA20,5,TRUE,f,1290397,12,New,Simple,1393,NA
L06-2,MA20,5,TRUE,r,1290384,12,New,Simple,1393,NA
L06-2,MA20,6,FALSE,r,1378452,9,New,Complex,NA,NA
L06-2,MA20,6,TRUE,f,1290396,12,New,Simple,1393,NA
L06-2,MA20,7,FALSE,f,1275699,13,Preexisting,Complex,1392,2578
L06-2,MA20,7,FALSE,r,1272611,17,Preexisting,Complex,1391,2577
L06-2,MA20,8,FALSE,f,1237162,26,New,Complex,1389,NA
L06-2,MA20,8,TRUE,r,1378439,9,New,Complex,NA,NA
L06-2,MA20,9,FALSE,r,1438014,39,New,Complex,1395,2579
L06-2,MA20,9,FALSE,f,1438430,35,New,Complex,1396,2580
L06-2,MA20,10,TRUE,f,1643248,14,New,Simple,1397,NA
L06-2,MA20,10,TRUE,r,1643235,14,New,Simple,1397,NA
L06-2,MA20,11,FALSE,r,1654196,38,New,Complex,1399,NA
L06-2,MA20,11,FALSE,f,1654807,37,New,Complex,1400,2581
L06-2,MA20,12,TRUE,f,1878073,41,New,Complex,1401,NA
L06-2,MA20,12,TRUE,r,1878345,21,New,Complex,1402,NA
L06-2,MA20,13,FALSE,r,2080214,18,New,Complex,1403,NA
L06-2,MA20,13,FALSE,f,2082619,33,New,Complex,NA,NA
L06-2,MA20,14,FALSE,r,2301624,36,New,Complex,1405,2583
L06-2,MA20,14,FALSE,f,2304127,23,New,Complex,1406,NA
L06-2,MA20,15,TRUE,f,2437428,10,New,Simple,1407,NA
L06-2,MA20,15,TRUE,r,2437415,10,New,Simple,1407,NA
L06-2,MA20,16,TRUE,f,2584592,5,New,Simple,1409,NA
L06-2,MA20,16,TRUE,r,2584579,5,New,Simple,1409,NA
L06-2,MA20,17,TRUE,f,2921847,0,New,Complex,NA,NA
L06-2,MA20,17,FALSE,r,2996430,8,New,Complex,1411,NA
L06-2,MA20,18,TRUE,r,2921833,0,New,Complex,NA,NA
L06-2,MA20,18,FALSE,f,2996418,8,New,Complex,1411,NA
L06-2,MA20,19,TRUE,f,3127433,34,New,Complex,1413,NA
L06-2,MA20,19,TRUE,r,3131572,25,New,Complex,NA,NA
L06-2,MA20,20,TRUE,f,3233535,32,New,Complex,1415,NA
L06-2,MA20,20,TRUE,r,3242350,15,New,Complex,1416,NA
L06-2,MA20,21,FALSE,r,3390253,3,New,Simple,1417,2585
L06-2,MA20,21,FALSE,f,3390241,3,New,Simple,1417,2585
L06-2,MA20,22,FALSE,r,3490615,6,New,Simple,1419,2587
L06-2,MA20,22,FALSE,f,3490602,6,New,Simple,1419,2587
L06-2,MA20,23,FALSE,r,3506504,40,New,Complex,1421,2589
L06-2,MA20,23,FALSE,f,3506877,16,New,Complex,1422,NA
L06-2,MA20,24,FALSE,r,3531254,2,New,Simple,1423,NA
L06-2,MA20,24,FALSE,f,3531241,2,New,Simple,1423,NA
L06-2,MA20,25,TRUE,f,3575150,4,New,Simple,1425,NA
L06-2,MA20,25,TRUE,r,3575137,4,New,Simple,1425,NA
L06-2,MA20,26,FALSE,r,3704727,24,New,Complex,1427,2591
L06-2,MA20,26,FALSE,f,3730287,22,New,Complex,1428,2592
L06-2,MA20,27,TRUE,f,3765685,11,New,Simple,1429,NA
L06-2,MA20,27,TRUE,r,3765673,11,New,Simple,1429,NA
L06-2,MA20,28,FALSE,r,3945585,7,New,Complex,1431,NA
L06-2,MA20,28,FALSE,f,3953895,20,New,Complex,1434,NA
L06-3,FACS,0,FALSE,r,442866,3,New,Simple,NA,505
L06-3,FACS,0,FALSE,f,442853,3,New,Simple,NA,505
L06-3,FACS,1,FALSE,r,880661,7,New,Complex,NA,507
L06-3,FACS,1,FALSE,f,884266,11,New,Complex,NA,508
L06-3,FACS,2,FALSE,r,1272612,5,Preexisting,Complex,NA,509
L06-3,FACS,2,FALSE,f,1275700,12,Preexisting,Complex,NA,510
L06-3,FACS,3,FALSE,r,1438014,13,New,Complex,NA,511
L06-3,FACS,3,FALSE,f,1438430,10,New,Complex,NA,512
L06-3,FACS,4,FALSE,r,1654820,4,New,Simple,NA,513
L06-3,FACS,4,FALSE,f,1654807,4,New,Simple,NA,513
L06-3,FACS,5,FALSE,r,2301624,2,New,Simple,NA,515
L06-3,FACS,5,FALSE,f,2301611,2,New,Simple,NA,515
L06-3,FACS,6,FALSE,r,3390253,8,New,Simple,NA,517
L06-3,FACS,6,FALSE,f,3390241,8,New,Simple,NA,517
L06-3,FACS,7,FALSE,r,3490615,1,New,Simple,NA,519
L06-3,FACS,7,FALSE,f,3490602,1,New,Simple,NA,519
L06-3,FACS,8,FALSE,r,3506504,0,New,Simple,NA,521
L06-3,FACS,8,FALSE,f,3506491,0,New,Simple,NA,521
L06-3,FACS,9,FALSE,r,3704727,9,New,Complex,NA,523
L06-3,FACS,9,FALSE,f,3730287,6,New,Complex,NA,524
L06-3,MA08,0,TRUE,f,398192,1,New,Simple,NA,NA
L06-3,MA08,0,TRUE,r,398179,1,New,Simple,NA,NA
L06-3,MA08,1,FALSE,r,442866,3,New,Simple,1435,1549
L06-3,MA08,1,FALSE,f,442853,3,New,Simple,1435,1549
L06-3,MA08,2,FALSE,r,879012,21,New,Complex,NA,NA
L06-3,MA08,2,TRUE,f,3134949,7,New,Complex,NA,NA
L06-3,MA08,3,TRUE,r,3016413,2,New,Simple,NA,NA
L06-3,MA08,3,TRUE,f,3016426,2,New,Simple,NA,NA
L06-3,MA08,4,TRUE,r,2548128,5,New,Simple,NA,NA
L06-3,MA08,4,TRUE,f,2548140,5,New,Simple,NA,NA
L06-3,MA08,5,TRUE,r,2422495,6,New,Simple,NA,NA
L06-3,MA08,5,TRUE,f,2422508,6,New,Simple,NA,NA
L06-3,MA08,6,TRUE,r,2383258,15,New,Complex,NA,NA
L06-3,MA08,6,TRUE,f,2362635,20,New,Complex,NA,NA
L06-3,MA08,7,FALSE,f,2301610,27,New,Complex,1445,1559
L06-3,MA08,7,FALSE,r,2286070,22,New,Complex,NA,NA
L06-3,MA08,8,TRUE,r,2154239,10,New,Complex,NA,NA
L06-3,MA08,8,TRUE,f,2151664,28,New,Complex,NA,NA
L06-3,MA08,9,FALSE,f,1855688,4,New,Simple,NA,NA
L06-3,MA08,9,FALSE,r,1855701,4,New,Simple,NA,NA
L06-3,MA08,10,FALSE,f,1654807,12,New,Simple,1443,1557
L06-3,MA08,10,FALSE,r,1654819,12,New,Simple,1443,1557
L06-3,MA08,11,TRUE,r,1588196,23,New,Complex,NA,NA
L06-3,MA08,11,TRUE,f,1576751,24,New,Complex,NA,NA
L06-3,MA08,12,FALSE,f,1438429,18,New,Complex,1442,1556
L06-3,MA08,12,FALSE,r,1438013,29,New,Complex,1441,1555
L06-3,MA08,13,FALSE,f,1275699,16,Preexisting,Complex,1440,1554
L06-3,MA08,13,FALSE,r,1272611,26,Preexisting,Complex,1439,1553
L06-3,MA08,14,FALSE,f,884265,25,New,Complex,1438,1552
L06-3,MA08,14,TRUE,r,3134937,7,New,Complex,NA,NA
L06-3,MA08,15,FALSE,r,3182992,14,New,Simple,NA,NA
L06-3,MA08,15,FALSE,f,3182980,14,New,Simple,NA,NA
L06-3,MA08,16,FALSE,r,3383864,11,New,Complex,NA,NA
L06-3,MA08,16,FALSE,f,3390241,17,New,Complex,1447,1561
L06-3,MA08,17,FALSE,r,3490615,0,New,Simple,1449,1563
L06-3,MA08,17,FALSE,f,3490602,0,New,Simple,1449,1563
L06-3,MA08,18,FALSE,r,3506504,13,New,Complex,1451,1565
L06-3,MA08,18,FALSE,f,3506944,19,New,Complex,NA,NA
L06-3,MA08,19,FALSE,r,3704727,9,New,Complex,1453,1567
L06-3,MA08,19,FALSE,f,3730287,8,New,Complex,1454,1568
L06-3,MA20,0,TRUE,f,398192,29,New,Complex,1455,NA
L06-3,MA20,0,TRUE,r,436367,33,New,Complex,NA,NA
L06-3,MA20,1,FALSE,r,442866,0,New,Simple,1457,2593
L06-3,MA20,1,FALSE,f,442853,0,New,Simple,1457,2593
L06-3,MA20,2,TRUE,f,502972,1,New,Simple,NA,NA
L06-3,MA20,2,TRUE,r,502959,1,New,Simple,NA,NA
L06-3,MA20,3,TRUE,f,701583,4,New,Simple,NA,NA
L06-3,MA20,3,TRUE,r,701570,4,New,Simple,NA,NA
L06-3,MA20,4,FALSE,r,879715,31,New,Complex,NA,NA
L06-3,MA20,4,TRUE,f,3134949,9,New,Complex,1460,NA
L06-3,MA20,5,TRUE,r,3016413,6,New,Simple,1461,NA
L06-3,MA20,5,TRUE,f,3016426,6,New,Simple,1461,NA
L06-3,MA20,6,FALSE,f,2795031,10,New,Simple,NA,NA
L06-3,MA20,6,FALSE,r,2795044,10,New,Simple,NA,NA
L06-3,MA20,7,TRUE,r,2702866,3,New,Complex,NA,NA
L06-3,MA20,7,TRUE,f,2548140,8,New,Complex,1463,NA
L06-3,MA20,8,TRUE,r,2383258,21,New,Complex,1467,NA
L06-3,MA20,8,TRUE,f,2362635,23,New,Complex,1468,NA
L06-3,MA20,9,FALSE,f,2301610,27,New,Complex,1469,2603
L06-3,MA20,9,FALSE,r,2702879,3,New,Complex,NA,NA
L06-3,MA20,10,TRUE,r,2548321,34,New,Complex,NA,NA
L06-3,MA20,10,TRUE,f,2548140,8,New,Complex,1463,NA
L06-3,MA20,11,TRUE,r,2383258,21,New,Complex,1467,NA
L06-3,MA20,11,TRUE,f,2315713,20,New,Complex,NA,NA
L06-3,MA20,12,FALSE,f,2301610,27,New,Complex,1469,2603
L06-3,MA20,12,FALSE,r,2284621,25,New,Complex,NA,NA
L06-3,MA20,13,TRUE,r,2154239,35,New,Complex,1471,NA
L06-3,MA20,13,TRUE,f,2151664,16,New,Complex,1472,NA
L06-3,MA20,14,FALSE,f,1855688,5,New,Simple,1473,NA
L06-3,MA20,14,FALSE,r,1855701,5,New,Simple,1473,NA
L06-3,MA20,15,FALSE,f,1654806,24,New,Complex,1475,2601
L06-3,MA20,15,FALSE,r,1654626,38,New,Complex,NA,NA
L06-3,MA20,16,TRUE,r,1588196,11,New,Complex,1477,NA
L06-3,MA20,16,TRUE,f,1576751,28,New,Complex,1478,NA
L06-3,MA20,17,FALSE,f,1438429,30,New,Complex,1479,2600
L06-3,MA20,17,FALSE,r,1438013,36,New,Complex,1480,2599
L06-3,MA20,18,FALSE,f,1275699,12,Preexisting,Complex,1481,2598
L06-3,MA20,18,FALSE,r,1272611,7,Preexisting,Complex,1482,2597
L06-3,MA20,19,FALSE,f,884265,32,New,Complex,1483,2596
L06-3,MA20,19,TRUE,r,3134937,9,New,Complex,1460,NA
L06-3,MA20,20,FALSE,r,3182992,13,New,Simple,1485,NA
L06-3,MA20,20,FALSE,f,3182980,13,New,Simple,1485,NA
L06-3,MA20,21,FALSE,r,3383864,15,New,Complex,1487,NA
L06-3,MA20,21,FALSE,f,3390241,19,New,Complex,1488,2605
L06-3,MA20,22,TRUE,f,3459977,14,New,Complex,NA,NA
L06-3,MA20,22,TRUE,r,3470183,37,New,Complex,NA,NA
L06-3,MA20,23,FALSE,r,3490615,2,New,Simple,1489,2607
L06-3,MA20,23,FALSE,f,3490602,2,New,Simple,1489,2607
L06-3,MA20,24,FALSE,r,3506504,17,New,Complex,1491,2609
L06-3,MA20,24,FALSE,f,3506944,26,New,Complex,1492,NA
L06-3,MA20,25,FALSE,r,3704727,22,New,Complex,1493,2611
L06-3,MA20,25,FALSE,f,3730287,18,New,Complex,1494,2612
L06-4,FACS,0,FALSE,r,442866,3,New,Simple,NA,525
L06-4,FACS,0,FALSE,f,442853,3,New,Simple,NA,525
L06-4,FACS,1,FALSE,r,880661,7,New,Complex,NA,527
L06-4,FACS,1,FALSE,f,884266,11,New,Complex,NA,528
L06-4,FACS,2,FALSE,r,1272612,5,Preexisting,Complex,NA,529
L06-4,FACS,2,FALSE,f,1275700,12,Preexisting,Complex,NA,530
L06-4,FACS,3,FALSE,r,1438014,13,New,Complex,NA,531
