# `Flank`: The 5' or 3' sequence of IS mapped to MDS42; `Clustered_Locus`: The ID of the locus where the IS is mapped to identify flanking sequences that are inserted to identical locus with only < 20 bp gap; `matched_row.XX`: Matched position is found in XX generation. IF NA, no match is found.
Line,Gen,IS_ID,IS_strand,Flank,Pos,Clustered_Locus,New,Simple,matched_row.prev,matched_row.facs
L06-2,MA08,23,TRUE,f,3765685,9,New,Simple,NA,NA
L06-2,MA08,23,TRUE,r,3765673,9,New,Simple,NA,NA
L06-2,MA08,24,FALSE,r,3945585,0,New,Complex,NA,NA
L06-2,MA08,24,TRUE,f,3953360,16,New,Complex,NA,NA
L06-2,MA08,25,TRUE,r,3945571,0,New,Complex,NA,NA
L06-2,MA08,25,FALSE,f,3953895,30,New,Complex,NA,NA
L06-2,MA20,0,TRUE,f,76767,28,New,Complex,1363,NA
L06-2,MA20,0,TRUE,r,90732,29,New,Complex,1364,NA
L06-2,MA20,1,TRUE,f,161235,19,New,Simple,NA,NA
L06-2,MA20,1,TRUE,r,161223,19,New,Simple,NA,NA
L06-2,MA20,2,FALSE,r,442866,1,New,Simple,1365,2573
L06-2,MA20,2,FALSE,f,442853,1,New,Simple,1365,2573
L06-2,MA20,3,FALSE,r,874303,27,New,Complex,NA,NA
L06-2,MA20,3,FALSE,f,884266,31,New,Complex,1368,2576
L06-2,MA20,4,FALSE,r,1216674,30,New,Complex,NA,NA
L06-2,MA20,4,FALSE,f,1275700,13,Preexisting,Complex,1372,2578
L06-2,MA20,5,TRUE,f,1290397,12,New,Simple,1373,NA
L06-2,MA20,5,TRUE,r,1290384,12,New,Simple,1373,NA
L06-2,MA20,6,FALSE,r,1378452,9,New,Complex,NA,NA
L06-2,MA20,6,TRUE,f,1290396,12,New,Simple,1373,NA
L06-2,MA20,7,FALSE,f,1275699,13,Preexisting,Complex,1372,2578
L06-2,MA20,7,FALSE,r,1272611,17,Preexisting,Complex,1371,2577
L06-2,MA20,8,FALSE,f,1237162,26,New,Complex,1369,NA
L06-2,MA20,8,TRUE,r,1378439,9,New,Complex,NA,NA
L06-2,MA20,9,FALSE,r,1438014,39,New,Complex,1375,2579
L06-2,MA20,9,FALSE,f,1438430,35,New,Complex,1376,2580
L06-2,MA20,10,TRUE,f,1643248,14,New,Simple,1377,NA
L06-2,MA20,10,TRUE,r,1643235,14,New,Simple,1377,NA
L06-2,MA20,11,FALSE,r,1654196,38,New,Complex,1379,NA
L06-2,MA20,11,FALSE,f,1654807,37,New,Complex,1380,2581
L06-2,MA20,12,TRUE,f,1878073,41,New,Complex,1381,NA
L06-2,MA20,12,TRUE,r,1878345,21,New,Complex,1382,NA
L06-2,MA20,13,FALSE,r,2080214,18,New,Complex,1383,NA
L06-2,MA20,13,FALSE,f,2082619,33,New,Complex,NA,NA
L06-2,MA20,14,FALSE,r,2301624,36,New,Complex,1385,2583
L06-2,MA20,14,FALSE,f,2304127,23,New,Complex,1386,NA
L06-2,MA20,15,TRUE,f,2437428,10,New,Simple,1387,NA
L06-2,MA20,15,TRUE,r,2437415,10,New,Simple,1387,NA
L06-2,MA20,16,TRUE,f,2584592,5,New,Simple,1389,NA
L06-2,MA20,16,TRUE,r,2584579,5,New,Simple,1389,NA
L06-2,MA20,17,TRUE,f,2921847,0,New,Complex,NA,NA
L06-2,MA20,17,FALSE,r,2996430,8,New,Complex,1391,NA
L06-2,MA20,18,TRUE,r,2921833,0,New,Complex,NA,NA
L06-2,MA20,18,FALSE,f,2996418,8,New,Complex,1391,NA
L06-2,MA20,19,TRUE,f,3127433,34,New,Complex,1393,NA
L06-2,MA20,19,TRUE,r,3131572,25,New,Complex,NA,NA
L06-2,MA20,20,TRUE,f,3233535,32,New,Complex,1395,NA
L06-2,MA20,20,TRUE,r,3242350,15,New,Complex,1396,NA
L06-2,MA20,21,FALSE,r,3390253,3,New,Simple,1397,2585
L06-2,MA20,21,FALSE,f,3390241,3,New,Simple,1397,2585
L06-2,MA20,22,FALSE,r,3490615,6,New,Simple,1399,2587
L06-2,MA20,22,FALSE,f,3490602,6,New,Simple,1399,2587
L06-2,MA20,23,FALSE,r,3506504,40,New,Complex,1401,2589
L06-2,MA20,23,FALSE,f,3506877,16,New,Complex,1402,NA
L06-2,MA20,24,FALSE,r,3531254,2,New,Simple,1403,NA
L06-2,MA20,24,FALSE,f,3531241,2,New,Simple,1403,NA
L06-2,MA20,25,TRUE,f,3575150,4,New,Simple,1405,NA
L06-2,MA20,25,TRUE,r,3575137,4,New,Simple,1405,NA
L06-2,MA20,26,FALSE,r,3704727,24,New,Complex,1407,2591
L06-2,MA20,26,FALSE,f,3730287,22,New,Complex,1408,2592
L06-2,MA20,27,TRUE,f,3765685,11,New,Simple,1409,NA
L06-2,MA20,27,TRUE,r,3765673,11,New,Simple,1409,NA
L06-2,MA20,28,FALSE,r,3945585,7,New,Complex,1411,NA
L06-2,MA20,28,FALSE,f,3953895,20,New,Complex,1414,NA
L06-3,FACS,0,FALSE,r,442866,3,New,Simple,NA,505
L06-3,FACS,0,FALSE,f,442853,3,New,Simple,NA,505
L06-3,FACS,1,FALSE,r,880661,7,New,Complex,NA,507
L06-3,FACS,1,FALSE,f,884266,11,New,Complex,NA,508
L06-3,FACS,2,FALSE,r,1272612,5,Preexisting,Complex,NA,509
L06-3,FACS,2,FALSE,f,1275700,12,Preexisting,Complex,NA,510
L06-3,FACS,3,FALSE,r,1438014,13,New,Complex,NA,511
L06-3,FACS,3,FALSE,f,1438430,10,New,Complex,NA,512
L06-3,FACS,4,FALSE,r,1654820,4,New,Simple,NA,513
L06-3,FACS,4,FALSE,f,1654807,4,New,Simple,NA,513
L06-3,FACS,5,FALSE,r,2301624,2,New,Simple,NA,515
L06-3,FACS,5,FALSE,f,2301611,2,New,Simple,NA,515
L06-3,FACS,6,FALSE,r,3390253,8,New,Simple,NA,517
L06-3,FACS,6,FALSE,f,3390241,8,New,Simple,NA,517
L06-3,FACS,7,FALSE,r,3490615,1,New,Simple,NA,519
L06-3,FACS,7,FALSE,f,3490602,1,New,Simple,NA,519
L06-3,FACS,8,FALSE,r,3506504,0,New,Simple,NA,521
L06-3,FACS,8,FALSE,f,3506491,0,New,Simple,NA,521
L06-3,FACS,9,FALSE,r,3704727,9,New,Complex,NA,523
L06-3,FACS,9,FALSE,f,3730287,6,New,Complex,NA,524
L06-3,MA08,0,TRUE,f,398192,1,New,Simple,NA,NA
L06-3,MA08,0,TRUE,r,398179,1,New,Simple,NA,NA
L06-3,MA08,1,FALSE,r,442866,3,New,Simple,1415,1549
L06-3,MA08,1,FALSE,f,442853,3,New,Simple,1415,1549
L06-3,MA08,2,FALSE,r,879012,21,New,Complex,NA,NA
L06-3,MA08,2,TRUE,f,3134949,7,New,Complex,NA,NA
L06-3,MA08,3,TRUE,r,3016413,2,New,Simple,NA,NA
L06-3,MA08,3,TRUE,f,3016426,2,New,Simple,NA,NA
L06-3,MA08,4,TRUE,r,2548128,5,New,Simple,NA,NA
L06-3,MA08,4,TRUE,f,2548140,5,New,Simple,NA,NA
L06-3,MA08,5,TRUE,r,2422495,6,New,Simple,NA,NA
L06-3,MA08,5,TRUE,f,2422508,6,New,Simple,NA,NA
L06-3,MA08,6,TRUE,r,2383258,15,New,Complex,NA,NA
L06-3,MA08,6,TRUE,f,2362635,20,New,Complex,NA,NA
L06-3,MA08,7,FALSE,f,2301610,27,New,Complex,1425,1559
L06-3,MA08,7,FALSE,r,2286070,22,New,Complex,NA,NA
L06-3,MA08,8,TRUE,r,2154239,10,New,Complex,NA,NA
L06-3,MA08,8,TRUE,f,2151664,28,New,Complex,NA,NA
L06-3,MA08,9,FALSE,f,1855688,4,New,Simple,NA,NA
L06-3,MA08,9,FALSE,r,1855701,4,New,Simple,NA,NA
L06-3,MA08,10,FALSE,f,1654807,12,New,Simple,1423,1557
L06-3,MA08,10,FALSE,r,1654819,12,New,Simple,1423,1557
L06-3,MA08,11,TRUE,r,1588196,23,New,Complex,NA,NA
L06-3,MA08,11,TRUE,f,1576751,24,New,Complex,NA,NA
L06-3,MA08,12,FALSE,f,1438429,18,New,Complex,1422,1556
L06-3,MA08,12,FALSE,r,1438013,29,New,Complex,1421,1555
L06-3,MA08,13,FALSE,f,1275699,16,Preexisting,Complex,1420,1554
L06-3,MA08,13,FALSE,r,1272611,26,Preexisting,Complex,1419,1553
L06-3,MA08,14,FALSE,f,884265,25,New,Complex,1418,1552
L06-3,MA08,14,TRUE,r,3134937,7,New,Complex,NA,NA
L06-3,MA08,15,FALSE,r,3182992,14,New,Simple,NA,NA
L06-3,MA08,15,FALSE,f,3182980,14,New,Simple,NA,NA
L06-3,MA08,16,FALSE,r,3383864,11,New,Complex,NA,NA
L06-3,MA08,16,FALSE,f,3390241,17,New,Complex,1427,1561
L06-3,MA08,17,FALSE,r,3490615,0,New,Simple,1429,1563
L06-3,MA08,17,FALSE,f,3490602,0,New,Simple,1429,1563
L06-3,MA08,18,FALSE,r,3506504,13,New,Complex,1431,1565
L06-3,MA08,18,FALSE,f,3506944,19,New,Complex,NA,NA
L06-3,MA08,19,FALSE,r,3704727,9,New,Complex,1433,1567
L06-3,MA08,19,FALSE,f,3730287,8,New,Complex,1434,1568
L06-3,MA20,0,TRUE,f,398192,27,New,Complex,1435,NA
L06-3,MA20,0,TRUE,r,436367,33,New,Complex,NA,NA
L06-3,MA20,1,FALSE,r,442866,2,New,Simple,1437,2593
L06-3,MA20,1,FALSE,f,442853,2,New,Simple,1437,2593
L06-3,MA20,2,TRUE,f,502972,1,New,Simple,NA,NA
L06-3,MA20,2,TRUE,r,502959,1,New,Simple,NA,NA
L06-3,MA20,3,TRUE,f,701583,4,New,Simple,NA,NA
L06-3,MA20,3,TRUE,r,701570,4,New,Simple,NA,NA
L06-3,MA20,4,FALSE,r,879715,19,New,Complex,NA,NA
L06-3,MA20,4,TRUE,f,3134949,9,New,Complex,1440,NA
L06-3,MA20,5,TRUE,r,3016413,6,New,Simple,1441,NA
L06-3,MA20,5,TRUE,f,3016426,6,New,Simple,1441,NA
L06-3,MA20,6,FALSE,f,2795031,10,New,Simple,NA,NA
L06-3,MA20,6,FALSE,r,2795044,10,New,Simple,NA,NA
L06-3,MA20,7,TRUE,r,2702863,0,New,Complex,NA,NA
L06-3,MA20,7,TRUE,f,2548140,8,New,Complex,1443,NA
L06-3,MA20,8,TRUE,r,2383258,18,New,Complex,1447,NA
L06-3,MA20,8,TRUE,f,2362635,23,New,Complex,1448,NA
L06-3,MA20,9,FALSE,f,2301610,15,New,Complex,1449,2603
L06-3,MA20,9,FALSE,r,2702879,0,New,Complex,NA,NA
L06-3,MA20,10,TRUE,r,2548319,20,New,Complex,NA,NA
L06-3,MA20,10,TRUE,f,2548140,8,New,Complex,1443,NA
L06-3,MA20,11,TRUE,r,2383258,18,New,Complex,1447,NA
L06-3,MA20,11,TRUE,f,2362635,23,New,Complex,1448,NA
L06-3,MA20,12,FALSE,f,2301610,15,New,Complex,1449,2603
L06-3,MA20,12,FALSE,r,2284621,25,New,Complex,NA,NA
L06-3,MA20,13,TRUE,r,2154239,32,New,Complex,1451,NA
L06-3,MA20,13,TRUE,f,2151664,34,New,Complex,1452,NA
L06-3,MA20,14,FALSE,f,1855688,11,New,Simple,1453,NA
L06-3,MA20,14,FALSE,r,1855701,11,New,Simple,1453,NA
L06-3,MA20,15,FALSE,f,1654806,29,New,Complex,1455,2601
L06-3,MA20,15,FALSE,r,1654626,36,New,Complex,NA,NA
L06-3,MA20,16,TRUE,r,1588196,24,New,Complex,1457,NA
L06-3,MA20,16,TRUE,f,1576751,28,New,Complex,1458,NA
L06-3,MA20,17,FALSE,f,1438429,26,New,Complex,1459,2600
L06-3,MA20,17,FALSE,r,1438013,35,New,Complex,1460,2599
L06-3,MA20,18,FALSE,f,1275699,12,Preexisting,Complex,1461,2598
L06-3,MA20,18,FALSE,r,1272611,7,Preexisting,Complex,1462,2597
L06-3,MA20,19,FALSE,f,884265,31,New,Complex,1463,2596
L06-3,MA20,19,TRUE,r,3134937,9,New,Complex,1440,NA
L06-3,MA20,20,FALSE,r,3182992,3,New,Simple,1465,NA
L06-3,MA20,20,FALSE,f,3182980,3,New,Simple,1465,NA
L06-3,MA20,21,FALSE,r,3383864,30,New,Complex,1467,NA
L06-3,MA20,21,FALSE,f,3390241,21,New,Complex,1468,2605
L06-3,MA20,22,TRUE,f,3459977,13,New,Complex,NA,NA
L06-3,MA20,22,TRUE,r,3470183,17,New,Complex,NA,NA
L06-3,MA20,23,FALSE,r,3490615,5,New,Simple,1469,2607
L06-3,MA20,23,FALSE,f,3490602,5,New,Simple,1469,2607
L06-3,MA20,24,FALSE,r,3506504,16,New,Complex,1471,2609
L06-3,MA20,24,FALSE,f,3506944,14,New,Complex,1472,NA
L06-3,MA20,25,FALSE,r,3704727,22,New,Complex,1473,2611
L06-3,MA20,25,FALSE,f,3730287,37,New,Complex,1474,2612
L06-4,FACS,0,FALSE,r,442866,3,New,Simple,NA,525
L06-4,FACS,0,FALSE,f,442853,3,New,Simple,NA,525
L06-4,FACS,1,FALSE,r,880661,7,New,Complex,NA,527
L06-4,FACS,1,FALSE,f,884266,11,New,Complex,NA,528
L06-4,FACS,2,FALSE,r,1272612,5,Preexisting,Complex,NA,529
L06-4,FACS,2,FALSE,f,1275700,12,Preexisting,Complex,NA,530
L06-4,FACS,3,FALSE,r,1438014,13,New,Complex,NA,531
L06-4,FACS,3,FALSE,f,1438430,10,New,Complex,NA,532
L06-4,FACS,4,FALSE,r,1654820,4,New,Simple,NA,533
L06-4,FACS,4,FALSE,f,1654807,4,New,Simple,NA,533
L06-4,FACS,5,FALSE,r,2301624,2,New,Simple,NA,535
L06-4,FACS,5,FALSE,f,2301611,2,New,Simple,NA,535
L06-4,FACS,6,FALSE,r,3390253,8,New,Simple,NA,537
L06-4,FACS,6,FALSE,f,3390241,8,New,Simple,NA,537
L06-4,FACS,7,FALSE,r,3490615,1,New,Simple,NA,539
L06-4,FACS,7,FALSE,f,3490602,1,New,Simple,NA,539
L06-4,FACS,8,FALSE,r,3506504,0,New,Simple,NA,541
L06-4,FACS,8,FALSE,f,3506491,0,New,Simple,NA,541
L06-4,FACS,9,FALSE,r,3704727,9,New,Complex,NA,543
L06-4,FACS,9,FALSE,f,3730287,6,New,Complex,NA,544
L06-4,MA08,0,TRUE,f,305947,25,New,Complex,NA,NA
L06-4,MA08,0,TRUE,r,321103,22,New,Complex,NA,NA
L06-4,MA08,1,TRUE,f,437198,20,New,Complex,NA,NA
L06-4,MA08,1,TRUE,r,442853,24,New,Complex,1475,1569
L06-4,MA08,2,FALSE,r,880661,21,New,Complex,1477,1571
L06-4,MA08,2,FALSE,f,884266,26,New,Complex,1478,1572
L06-4,MA08,3,TRUE,f,1151498,13,New,Simple,NA,NA
L06-4,MA08,3,TRUE,r,1151485,13,New,Simple,NA,NA
L06-4,MA08,4,FALSE,r,1272612,27,Preexisting,Complex,1479,1573
L06-4,MA08,4,FALSE,f,1291921,29,New,Complex,NA,NA
L06-4,MA08,5,FALSE,r,1438014,14,New,Complex,1481,1575
L06-4,MA08,5,FALSE,f,1438430,17,New,Complex,1482,1576
L06-4,MA08,6,FALSE,r,1654820,7,New,Simple,1483,1577
L06-4,MA08,6,FALSE,f,1654807,7,New,Simple,1483,1577
L06-4,MA08,7,TRUE,f,1920207,23,New,Simple,NA,NA
L06-4,MA08,7,TRUE,r,1920194,23,New,Simple,NA,NA
L06-4,MA08,8,FALSE,r,2301624,0,New,Complex,1485,1579
L06-4,MA08,8,TRUE,f,2488408,8,New,Complex,NA,NA
L06-4,MA08,9,FALSE,f,2347785,10,New,Simple,NA,NA
L06-4,MA08,9,FALSE,r,2347798,10,New,Simple,NA,NA
L06-4,MA08,10,FALSE,f,2301610,0,New,Complex,1485,1579
L06-4,MA08,10,TRUE,r,2488396,8,New,Complex,NA,NA
L06-4,MA08,11,FALSE,r,3163118,15,New,Simple,NA,NA
L06-4,MA08,11,FALSE,f,3163106,15,New,Simple,NA,NA
L06-4,MA08,12,FALSE,r,3241202,3,New,Simple,NA,NA
L06-4,MA08,12,FALSE,f,3241189,3,New,Simple,NA,NA
L06-4,MA08,13,FALSE,r,3286230,11,New,Simple,NA,NA
L06-4,MA08,13,FALSE,f,3286217,11,New,Simple,NA,NA
L06-4,MA08,14,TRUE,f,3376773,5,New,Simple,NA,NA
L06-4,MA08,14,TRUE,r,3376760,5,New,Simple,NA,NA
L06-4,MA08,15,FALSE,r,3390253,28,New,Simple,1487,1581
L06-4,MA08,15,FALSE,f,3390241,28,New,Simple,1487,1581
L06-4,MA08,16,FALSE,r,3490615,4,New,Simple,1489,1583
L06-4,MA08,16,FALSE,f,3490602,4,New,Simple,1489,1583
L06-4,MA08,17,FALSE,r,3506504,12,New,Complex,1491,1585
L06-4,MA08,17,FALSE,f,3511808,19,New,Complex,NA,NA
L06-4,MA08,18,TRUE,f,3701913,6,New,Simple,NA,NA
L06-4,MA08,18,TRUE,r,3701900,6,New,Simple,NA,NA
L06-4,MA08,19,FALSE,r,3704727,18,New,Complex,1493,1587
L06-4,MA08,19,FALSE,f,3732738,9,New,Complex,NA,NA
L06-4,MA08,20,TRUE,f,3772127,1,New,Simple,NA,NA
L06-4,MA08,20,TRUE,r,3772114,1,New,Simple,NA,NA
L06-4,MA08,21,FALSE,r,3866707,2,New,Simple,NA,NA
L06-4,MA08,21,FALSE,f,3866694,2,New,Simple,NA,NA
L06-4,MA20,0,TRUE,f,305947,23,New,Complex,1495,NA
L06-4,MA20,0,TRUE,r,321103,24,New,Complex,1496,NA
L06-4,MA20,1,TRUE,f,437198,0,New,Complex,1497,NA
L06-4,MA20,1,FALSE,r,880660,17,New,Complex,1499,2615
L06-4,MA20,2,FALSE,f,442852,6,New,Simple,1498,2613
L06-4,MA20,2,FALSE,r,442865,6,New,Simple,1498,2613
L06-4,MA20,3,TRUE,r,437184,0,New,Complex,1497,NA
L06-4,MA20,3,FALSE,f,884266,29,New,Complex,1500,2616
L06-4,MA20,4,FALSE,r,1081833,8,New,Simple,NA,NA
L06-4,MA20,4,FALSE,f,1081820,8,New,Simple,NA,NA
L06-4,MA20,5,TRUE,f,1151498,18,New,Simple,1501,NA
L06-4,MA20,5,TRUE,r,1151485,18,New,Simple,1501,NA
L06-4,MA20,6,FALSE,r,1272612,14,Preexisting,Complex,1503,2617
L06-4,MA20,6,FALSE,f,1291921,27,New,Complex,1504,NA
L06-4,MA20,7,FALSE,r,1438014,31,New,Complex,1505,2619
L06-4,MA20,7,FALSE,f,1438430,21,New,Complex,1506,2620
L06-4,MA20,8,FALSE,r,1654820,11,New,Simple,1507,2621
L06-4,MA20,8,FALSE,f,1654807,11,New,Simple,1507,2621
L06-4,MA20,9,TRUE,f,1920207,10,New,Simple,1509,NA
L06-4,MA20,9,TRUE,r,1920194,10,New,Simple,1509,NA
L06-4,MA20,10,FALSE,r,2149275,26,New,Simple,NA,NA
L06-4,MA20,10,FALSE,f,2149262,26,New,Simple,NA,NA
L06-4,MA20,11,TRUE,f,2162276,13,New,Simple,NA,NA
L06-4,MA20,11,TRUE,r,2162264,13,New,Simple,NA,NA
L06-4,MA20,12,FALSE,r,2301624,1,New,Complex,1511,2623
L06-4,MA20,12,TRUE,f,2488408,19,New,Complex,1512,NA
L06-4,MA20,13,FALSE,f,2347785,3,New,Simple,1513,NA
L06-4,MA20,13,FALSE,r,2347798,3,New,Simple,1513,NA
L06-4,MA20,14,FALSE,f,2301610,1,New,Complex,1511,2623
L06-4,MA20,14,TRUE,r,2488396,19,New,Complex,1512,NA
L06-4,MA20,15,FALSE,r,3163118,7,New,Simple,1517,NA
L06-4,MA20,15,FALSE,f,3163106,7,New,Simple,1517,NA
L06-4,MA20,16,FALSE,r,3241202,9,New,Simple,1519,NA
L06-4,MA20,16,FALSE,f,3241189,9,New,Simple,1519,NA
L06-4,MA20,17,FALSE,r,3286230,25,New,Simple,1521,NA
L06-4,MA20,17,FALSE,f,3286217,25,New,Simple,1521,NA
L06-4,MA20,18,FALSE,r,3358188,4,New,Simple,NA,NA
L06-4,MA20,18,FALSE,f,3358175,4,New,Simple,NA,NA
L06-4,MA20,19,TRUE,f,3376773,12,New,Simple,1523,NA
L06-4,MA20,19,TRUE,r,3376760,12,New,Simple,1523,NA
L06-4,MA20,20,FALSE,r,3390253,22,New,Simple,1525,2625
L06-4,MA20,20,FALSE,f,3390241,22,New,Simple,1525,2625
L06-4,MA20,21,FALSE,r,3490615,5,New,Simple,1527,2627
L06-4,MA20,21,FALSE,f,3490602,5,New,Simple,1527,2627
L06-4,MA20,22,FALSE,r,3506504,28,New,Complex,1529,2629
L06-4,MA20,22,FALSE,f,3511808,20,New,Complex,1530,NA
L06-4,MA20,23,TRUE,f,3701913,30,New,Complex,1531,NA
L06-4,MA20,23,TRUE,r,3784694,15,New,Complex,NA,NA
L06-4,MA20,24,FALSE,r,3866707,2,New,Simple,1537,NA
L06-4,MA20,24,FALSE,f,3866694,2,New,Simple,1537,NA
L07-1,FACS,0,TRUE,f,33500,0,New,Simple,NA,545
L07-1,FACS,0,TRUE,r,33487,0,New,Simple,NA,545
L07-1,FACS,1,TRUE,f,847509,9,New,Complex,NA,547
L07-1,FACS,1,TRUE,r,848937,17,New,Complex,NA,548
L07-1,FACS,2,FALSE,r,1066751,11,New,Simple,NA,549
L07-1,FACS,2,FALSE,f,1066738,11,New,Simple,NA,549
L07-1,FACS,3,FALSE,r,1272612,7,Preexisting,Complex,NA,551
L07-1,FACS,3,FALSE,f,1275700,16,Preexisting,Complex,NA,552
L07-1,FACS,4,FALSE,r,1295667,3,New,Simple,NA,553
L07-1,FACS,4,FALSE,f,1295654,3,New,Simple,NA,553
L07-1,FACS,5,FALSE,r,1844429,13,New,Complex,NA,555
L07-1,FACS,5,FALSE,f,1865725,8,New,Complex,NA,556
L07-1,FACS,6,TRUE,f,2125582,12,New,Simple,NA,557
L07-1,FACS,6,TRUE,r,2125569,12,New,Simple,NA,557
L07-1,FACS,7,FALSE,r,2151052,6,New,Simple,NA,559
L07-1,FACS,7,FALSE,f,2151039,6,New,Simple,NA,559
L07-1,FACS,8,TRUE,f,2346376,10,New,Simple,NA,561
L07-1,FACS,8,TRUE,r,2346363,10,New,Simple,NA,561
L07-1,FACS,9,FALSE,r,2429285,4,New,Simple,NA,563
L07-1,FACS,9,FALSE,f,2429272,4,New,Simple,NA,563
L07-1,FACS,10,TRUE,f,2980768,5,New,Simple,NA,565
L07-1,FACS,10,TRUE,r,2980755,5,New,Simple,NA,565
L07-1,FACS,11,FALSE,r,3012261,15,New,Complex,NA,567
L07-1,FACS,11,FALSE,f,3023712,14,New,Complex,NA,568
L07-1,FACS,12,TRUE,f,3576806,2,New,Simple,NA,569
L07-1,FACS,12,TRUE,r,3576793,2,New,Simple,NA,569
L07-1,FACS,13,FALSE,r,3795950,1,New,Simple,NA,571
L07-1,FACS,13,FALSE,f,3795937,1,New,Simple,NA,571
L07-1,MA08,0,TRUE,f,33500,0,New,Simple,1539,1589
L07-1,MA08,0,TRUE,r,33487,0,New,Simple,1539,1589
L07-1,MA08,1,FALSE,r,160983,2,New,Simple,NA,NA
L07-1,MA08,1,FALSE,f,160970,2,New,Simple,NA,NA
L07-1,MA08,2,TRUE,f,847509,21,New,Complex,1541,1591
L07-1,MA08,2,TRUE,r,848937,22,New,Complex,1542,1592
L07-1,MA08,3,FALSE,r,1066751,5,New,Simple,1543,1593
L07-1,MA08,3,FALSE,f,1066738,5,New,Simple,1543,1593
L07-1,MA08,4,FALSE,r,1272612,19,Preexisting,Complex,1545,1595
L07-1,MA08,4,FALSE,f,1275700,8,Preexisting,Complex,1546,1596
L07-1,MA08,5,FALSE,r,1295119,23,New,Complex,NA,NA
L07-1,MA08,5,FALSE,f,1295654,24,New,Complex,1547,1597
L07-1,MA08,6,FALSE,r,1475307,9,New,Simple,NA,NA
L07-1,MA08,6,FALSE,f,1475294,9,New,Simple,NA,NA
L07-1,MA08,7,FALSE,r,1844429,16,New,Complex,1549,1599
L07-1,MA08,7,FALSE,f,1865725,13,New,Complex,1550,1600
L07-1,MA08,8,TRUE,f,2124642,20,New,Complex,NA,NA
L07-1,MA08,8,TRUE,r,2126514,12,New,Complex,NA,NA
L07-1,MA08,9,FALSE,r,2150759,11,New,Complex,NA,NA
L07-1,MA08,9,FALSE,f,2151039,15,New,Complex,1553,1603
L07-1,MA08,10,TRUE,f,2346376,10,New,Complex,1555,1605
L07-1,MA08,10,TRUE,r,2347863,17,New,Complex,NA,NA
L07-1,MA08,11,FALSE,r,2429285,4,New,Simple,1557,1607
L07-1,MA08,11,FALSE,f,2429272,4,New,Simple,1557,1607
L07-1,MA08,12,TRUE,f,2980768,14,New,Simple,1559,1609
L07-1,MA08,12,TRUE,r,2980755,14,New,Simple,1559,1609
L07-1,MA08,13,FALSE,r,3012261,18,New,Complex,1561,1611
L07-1,MA08,13,FALSE,f,3023712,7,New,Complex,1562,1612
L07-1,MA08,14,FALSE,r,3351525,6,New,Simple,NA,NA
L07-1,MA08,14,FALSE,f,3351512,6,New,Simple,NA,NA
L07-1,MA08,15,TRUE,f,3576806,3,New,Simple,1563,1613
L07-1,MA08,15,TRUE,r,3576793,3,New,Simple,1563,1613
L07-1,MA08,16,FALSE,r,3795950,1,New,Simple,1565,1615
L07-1,MA08,16,FALSE,f,3795937,1,New,Simple,1565,1615
L07-1,MA20,0,TRUE,f,33500,1,New,Simple,1567,2633
L07-1,MA20,0,TRUE,r,33487,1,New,Simple,1567,2633
L07-1,MA20,1,FALSE,r,160983,2,New,Simple,1569,NA
L07-1,MA20,1,FALSE,f,160970,2,New,Simple,1569,NA
L07-1,MA20,2,TRUE,f,847509,13,New,Complex,1571,2635
L07-1,MA20,2,TRUE,r,848937,24,New,Complex,1572,2636
L07-1,MA20,3,FALSE,r,1066751,5,New,Simple,1573,2637
L07-1,MA20,3,FALSE,f,1066738,5,New,Simple,1573,2637
L07-1,MA20,4,FALSE,r,1272612,10,Preexisting,Complex,1575,2639
L07-1,MA20,4,FALSE,f,1275700,8,Preexisting,Complex,1576,2640
L07-1,MA20,5,FALSE,r,1288396,20,New,Complex,NA,NA
L07-1,MA20,5,FALSE,f,1295654,16,New,Complex,1578,2641
L07-1,MA20,6,FALSE,r,1475307,9,New,Simple,1579,NA
L07-1,MA20,6,FALSE,f,1475295,9,New,Simple,1579,NA
L07-1,MA20,7,FALSE,r,1844429,17,New,Complex,1581,2643
L07-1,MA20,7,FALSE,f,1865725,14,New,Complex,1582,2644
L07-1,MA20,8,TRUE,f,2124642,22,New,Complex,1583,NA
L07-1,MA20,8,TRUE,r,2126514,25,New,Complex,1584,NA
L07-1,MA20,9,FALSE,r,2150759,12,New,Complex,1585,NA
L07-1,MA20,9,FALSE,f,2151039,23,New,Complex,1586,2647
L07-1,MA20,10,TRUE,f,2346376,11,New,Complex,1587,2649
L07-1,MA20,10,TRUE,r,2347863,21,New,Complex,1588,NA
L07-1,MA20,11,FALSE,r,2429285,4,New,Simple,1589,2651
L07-1,MA20,11,FALSE,f,2429272,4,New,Simple,1589,2651
L07-1,MA20,12,FALSE,r,2926325,0,New,Complex,NA,NA
L07-1,MA20,12,TRUE,f,2980767,15,New,Complex,1591,2653
L07-1,MA20,13,FALSE,f,2926310,0,New,Complex,NA,NA
L07-1,MA20,13,TRUE,r,2980755,15,New,Complex,1591,2653
L07-1,MA20,14,FALSE,r,3012261,19,New,Complex,1593,2655
L07-1,MA20,14,FALSE,f,3023712,18,New,Complex,1594,2656
L07-1,MA20,15,FALSE,r,3351525,6,New,Simple,1595,NA
L07-1,MA20,15,FALSE,f,3351512,6,New,Simple,1595,NA
L07-1,MA20,16,TRUE,f,3576806,7,New,Simple,1597,2657
